book_id,chap_num,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,polarity,tfidf,label
3,94,0.22325581395348837,0.20465116279069767,0.37209302325581395,0.2558139534883721,0.21395348837209302,0.2372093023255814,0.16279069767441862,0.4930232558139535,-0.06976744186046512,0.07792538572137574,"A Storm of Swords, by RR Martin–F"
3,95,0.24612736660929432,0.22203098106712565,0.26161790017211706,0.2857142857142857,0.31497418244406195,0.31497418244406195,0.16695352839931152,0.40963855421686746,-0.05335628227194492,0.031212202843333654,"A Storm of Swords, by RR Martin–F"
4,1,0.14917127071823205,0.430939226519337,0.1298342541436464,0.22099447513812154,0.5607734806629834,0.20165745856353592,0.39226519337016574,0.43922651933701656,0.3812154696132597,0.01646802261773602,"The Fellowship of the Ring, by JRR Tolkien–F"
4,2,0.2661596958174905,0.3155893536121673,0.188212927756654,0.38022813688212925,0.3269961977186312,0.2984790874524715,0.24714828897338403,0.35551330798479086,-0.013307984790874524,0.017623961554459965,"The Fellowship of the Ring, by JRR Tolkien–F"
4,3,0.22972972972972974,0.3324324324324324,0.14594594594594595,0.25135135135135134,0.3810810810810811,0.3054054054054054,0.24054054054054055,0.3675675675675676,0.043243243243243246,0.01810667320720665,"The Fellowship of the Ring, by JRR Tolkien–F"
4,4,0.20535714285714285,0.27232142857142855,0.11607142857142858,0.24553571428571427,0.4330357142857143,0.32142857142857145,0.27232142857142855,0.38839285714285715,0.09375,0.02167582935584733,"The Fellowship of the Ring, by JRR Tolkien–F"
4,5,0.14545454545454545,0.35454545454545455,0.08636363636363636,0.22727272727272727,0.509090909090909,0.25,0.19545454545454546,0.33636363636363636,0.20909090909090908,0.06237049449425535,"The Fellowship of the Ring, by JRR Tolkien–F"
4,6,0.29343629343629346,0.37065637065637064,0.1776061776061776,0.20463320463320464,0.5173745173745173,0.3088803088803089,0.29343629343629346,0.32432432432432434,0.13513513513513514,0.06892515745992366,"The Fellowship of the Ring, by JRR Tolkien–F"
4,7,0.21484375,0.31640625,0.09375,0.18359375,0.55859375,0.2265625,0.20703125,0.375,0.265625,0.03208623955112654,"The Fellowship of the Ring, by JRR Tolkien–F"
4,8,0.2604501607717042,0.3086816720257235,0.12861736334405144,0.26366559485530544,0.40514469453376206,0.2990353697749196,0.2090032154340836,0.36977491961414793,0.0,0.038348139957461426,"The Fellowship of the Ring, by JRR Tolkien–F"
4,9,0.16267942583732056,0.3253588516746411,0.10526315789473684,0.22966507177033493,0.4449760765550239,0.2966507177033493,0.28708133971291866,0.41626794258373206,0.11483253588516747,0.014265383459388827,"The Fellowship of the Ring, by JRR Tolkien–F"
4,10,0.1843137254901961,0.22745098039215686,0.12156862745098039,0.3568627450980392,0.3176470588235294,0.34901960784313724,0.26666666666666666,0.35294117647058826,-0.054901960784313725,0.021377696231521238,"The Fellowship of the Ring, by JRR Tolkien–F"
4,11,0.24444444444444444,0.2839506172839506,0.1580246913580247,0.36049382716049383,0.3333333333333333,0.35802469135802467,0.18518518518518517,0.28888888888888886,-0.13333333333333333,0.021598179553209015,"The Fellowship of the Ring, by JRR Tolkien–F"
4,12,0.3442211055276382,0.28391959798994976,0.17587939698492464,0.46733668341708545,0.24371859296482412,0.4045226130653266,0.1407035175879397,0.24623115577889448,-0.2889447236180904,0.024579011535343427,"The Fellowship of the Ring, by JRR Tolkien–F"
4,13,0.20155038759689922,0.3281653746770026,0.1421188630490956,0.268733850129199,0.46770025839793283,0.25839793281653745,0.21188630490956073,0.4470284237726098,0.2454780361757106,0.015240322218802716,"The Fellowship of the Ring, by JRR Tolkien–F"
4,14,0.2928759894459103,0.2717678100263852,0.17941952506596306,0.4155672823218997,0.26649076517150394,0.32189973614775724,0.15567282321899736,0.39841688654353563,-0.14643799472295516,0.02393993954611201,"The Fellowship of the Ring, by JRR Tolkien–F"
4,15,0.2529274004683841,0.3161592505854801,0.1358313817330211,0.36768149882903983,0.34660421545667447,0.32084309133489464,0.22716627634660422,0.3700234192037471,-0.0585480093676815,0.016507417613084094,"The Fellowship of the Ring, by JRR Tolkien–F"
4,16,0.3419354838709677,0.2817204301075269,0.15483870967741936,0.35913978494623655,0.27741935483870966,0.31827956989247314,0.17419354838709677,0.3053763440860215,-0.16129032258064516,0.016676856929593215,"The Fellowship of the Ring, by JRR Tolkien–F"
4,17,0.3006993006993007,0.1888111888111888,0.1258741258741259,0.5244755244755245,0.12237762237762238,0.3706293706293706,0.15034965034965034,0.20279720279720279,-0.4965034965034965,0.05233473131867674,"The Fellowship of the Ring, by JRR Tolkien–F"
4,18,0.34595959595959597,0.3333333333333333,0.21717171717171718,0.33585858585858586,0.4393939393939394,0.31565656565656564,0.20202020202020202,0.4015151515151515,0.047979797979797977,0.023769475827278667,"The Fellowship of the Ring, by JRR Tolkien–F"
4,19,0.2830188679245283,0.2389937106918239,0.20440251572327045,0.3081761006289308,0.31446540880503143,0.3333333333333333,0.14465408805031446,0.3867924528301887,-0.05660377358490566,0.026102071041381625,"The Fellowship of the Ring, by JRR Tolkien–F"
4,20,0.2066115702479339,0.33884297520661155,0.09090909090909091,0.23140495867768596,0.48760330578512395,0.23140495867768596,0.19008264462809918,0.4256198347107438,0.2024793388429752,0.030187089692062286,"The Fellowship of the Ring, by JRR Tolkien–F"
4,21,0.34854771784232363,0.27800829875518673,0.22821576763485477,0.43983402489626555,0.2821576763485477,0.34439834024896265,0.16597510373443983,0.3029045643153527,-0.1991701244813278,0.015520674129773359,"The Fellowship of the Ring, by JRR Tolkien–F"
4,22,0.3656716417910448,0.26119402985074625,0.22388059701492538,0.4253731343283582,0.2798507462686567,0.2947761194029851,0.20149253731343283,0.3246268656716418,-0.19029850746268656,0.014618212682406314,"The Fellowship of the Ring, by JRR Tolkien–F"
16,1,0.1258741258741259,0.3776223776223776,0.16083916083916083,0.11188811188811189,0.5734265734265734,0.17482517482517482,0.1958041958041958,0.5734265734265734,0.34265734265734266,0.09869556695269496,"Peter Pan, by James M. Barrie–C"
16,2,0.14917127071823205,0.23756906077348067,0.19889502762430938,0.16574585635359115,0.5248618784530387,0.2265193370165746,0.08287292817679558,0.5524861878453039,0.17679558011049723,0.13762620810369552,"Peter Pan, by James M. Barrie–C"
16,3,0.17777777777777778,0.25,0.24444444444444444,0.16666666666666666,0.48333333333333334,0.28888888888888886,0.19444444444444445,0.3611111111111111,0.044444444444444446,0.04132617125846283,"Peter Pan, by James M. Barrie–C"
16,4,0.24705882352941178,0.17058823529411765,0.35294117647058826,0.3176470588235294,0.2411764705882353,0.2823529411764706,0.1411764705882353,0.2823529411764706,-0.2647058823529412,0.1020216150978947,"Peter Pan, by James M. Barrie–C"
16,5,0.27044025157232704,0.20754716981132076,0.15723270440251572,0.389937106918239,0.2893081761006289,0.4339622641509434,0.14465408805031446,0.2893081761006289,-0.20754716981132076,0.020786971886738972,"Peter Pan, by James M. Barrie–C"
